,price,total_floor,area_size,elevator,date_on_market,last_transact_date,bedrm_no,parlour_no,kitchen_no,toilet_no,stair,unit,proportion,mid_floor,higher_floor,duplex_config,levelling_config,split_level_config,diepin,talou,pingfang,bantajiehe,banlou,dudong,lianpai,south,west,north,northeast,southeast,northwest,southwest,frame_struct,mixed_struct,brickwood_struct,brickmix_struct,steelmix_struct,steel_struct,maopei,jianzhuang,jingzhuang,public_housing,commercial_housing,office,n_linong,o_linong,residential,apartment,garden_house,beyong_two,beyond_five,shared,uploaded,central_outer,inner,inner_central,after_work,call_agent,only_weekend,reservation,baoshan,changning,chongming,fengxian,hongkou,huangpu,jiading,jingan,jinshan,minhang,pudong,putuo,qingpu,songjiang,xuhui,log_price
hongkou,0.02713349133781947,0.05553178568034205,-0.01616129582137093,0.009889125262957172,0.026692253685325608,0.028508498126293462,-0.03584845551298961,-0.04441746591147659,-0.011568517715237453,-0.004677354868110228,0.030944166208951265,0.02167157621955858,-0.0387218520369603,-0.021261229196625837,0.01810767108343003,0.012553742706652807,-0.010773319068981317,-0.007912385198788185,-0.0032256621376218113,0.068618109618873,-0.0039511700418179444,-0.009560535417604267,-0.05244195383504463,-0.004165094641788796,-0.00492913310042116,-0.044545439423342374,0.024368224489942112,-0.01994900140932877,-0.0013788623333999789,0.028513444534706,0.011695287212954202,0.008043604488767104,0.01812292135751599,0.014169809449934751,-0.0024633508667289924,0.0038210362474648926,-0.005896202690534719,-0.0016124902298374653,-0.022447155144818248,0.03126259820300075,-0.018056074884849165,0.010145322465319939,0.026406698673702142,0.017974671672474643,-0.0051023773654846226,-0.0009309279555416141,-0.01451069536926758,-0.003225662137621806,-0.0018619870538638388,-0.014928221591263398,0.010691543088553173,-0.012866440591765674,-0.004028588338271724,-0.0076651516841128526,0.15857072413126816,0.004944076877404412,0.003105320722520517,0.013302771325460901,0.004534695743969856,-0.00627562591462463,-0.041751843965277535,-0.0342962192686674,-0.019057150561370174,-0.022629898921592447,1.0,-0.015365333370452587,-0.03754194463894014,-0.03738124011402695,-0.021214916659538126,-0.050526488920977324,-0.050482031390717635,-0.04346941814043606,-0.023465607316579533,-0.03719312169419627,-0.03669260704196914,0.03120230248183679
huangpu,0.12565075965991362,0.1198666689227469,0.02058335881130951,0.05565025987448712,0.06527364133156238,0.011399037909947706,-0.017764728506462303,-0.005118359748647091,-0.011426071920131465,0.014926689185940163,0.09433351111000354,0.05361769769267925,-0.02789565550925893,0.007368040966653353,-0.017302759474248263,0.03113538283988025,-0.07425725994182265,-0.0065868601374870234,-0.0026852819747143057,0.08683170178506976,0.01117950628350785,0.02846561589979453,-0.08593055622835644,-0.003467335724385747,-0.004103378376536146,-0.11418544914624697,0.07332317554401933,-0.0014818793391101661,0.03492938902731728,0.053111564808872976,0.0071406492004858985,0.028913404537644804,-0.0049669207502342225,0.0030130354155349934,-0.0020506771625813237,-0.05152414836836562,0.052664219045437013,-0.0013423572475503673,-0.014462959582077713,-0.032237722417416334,0.040706330171119354,0.013069068027913062,0.021284965941530086,0.086234524964977,0.029384232473506914,0.06058625173286304,-0.08844153209940399,0.015032754202311852,-0.0015500570300206028,-0.009868365452227414,-0.007516861716671281,-0.018828055515139743,-0.03594551675221981,-0.053906988587994135,0.2108935309270775,-0.02734500456553847,-0.016254955494154982,-0.002451200703934982,-0.0029804876759963856,-0.01743876238812098,-0.03475735189479683,-0.02855073329871478,-0.015864594836207335,-0.018838817294287866,-0.015365333370452587,1.0,-0.031252717406105815,-0.031118934962193798,-0.017660880424050063,-0.0420620214258195,-0.042025011658660606,-0.03618718886346,-0.01953452335196916,-0.030962331145572335,-0.030545665383206813,0.11152566371371953
jiading,-0.14668105877174087,0.04184207751612591,-0.03365889998932648,0.09147702384168865,0.029146150004633303,-0.08191978986106734,-0.00860894806309655,0.027144796814103634,-0.012838591140597743,-0.00853111093614589,0.10701600003106237,0.2212384447561812,-0.07758753360361857,0.012384358951786337,0.005940864129418222,-0.009776586957893359,-0.19812589622127527,-0.01609360061796673,0.008852826141089114,0.04478052318959191,0.03601807020673893,0.014728618338650865,-0.051711793869618716,-0.0025008621361203376,-0.004978508220656161,-0.08015802902116055,0.025991443544616823,0.07475123847949741,0.011854202312150681,-0.0210524829963059,0.02245375220152495,-0.012702524444955576,-0.012135621098197203,-0.0051962550329863735,-0.005010396237676942,-0.06394093947844258,0.06335064918421743,-0.0032797662281851326,0.003124715374192768,-0.04010100457008043,-3.399048668326113e-05,-0.0069757000487949495,-0.003941110923478981,0.29903595072687744,-0.010378112472941611,-0.001893485004102385,-0.2876392927022832,-0.006560918972869638,-0.0037872367494568393,0.036924425358241954,-0.07923695724652438,-0.037491797444625136,-0.16708211227777353,-0.017763256879133802,-0.12684839197808914,-0.14053798074054888,-0.003771853574803119,0.05310542438641841,-0.01650396299082099,-0.009524384348254476,-0.08492224341450769,-0.06975768263919699,-0.03876178451197306,-0.0460286684885922,-0.03754194463894014,-0.031252717406105815,1.0,-0.07603254061639998,-0.043150628702246376,-0.10276965957709797,-0.10267923403303172,-0.08841574785245822,-0.04772847920357924,-0.07564991228858496,-0.07463187756024335,-0.2374912040746995
jingan,0.12680862158048878,0.12150890107119047,-0.01992808617561138,0.016236105480544594,0.011021334084928022,0.025910448802908166,-0.05492894893256858,-0.03836733503358979,-0.004854539884671588,-0.0068911215584813515,0.08490927144917709,0.032307376501652774,-0.056374836212665334,-0.01186013865919388,0.004831088890821234,-0.015593154707764957,-0.0006437537329109193,-0.012862320630747943,0.0012024801503504056,0.09423932016396955,-0.0016854348749375833,0.009891385296016093,-0.07880548968440822,-0.008435437497142331,-0.009982820982392183,-0.06546969838889874,0.025338195048647476,-0.004120763347353997,0.026373755439757958,0.046203031503349035,0.034404991289598896,0.04410980081812868,0.0423560652110813,0.030468435592099906,0.005137765792854697,-0.011514778759670037,0.00541603618875618,-0.003265726644498263,-0.043784188156548706,-0.0061353984831497965,0.029620646341206872,-0.003175638901072688,0.04564005936118289,0.010375928526613622,0.004349248352058895,-0.0018853796272781062,-0.007360617593308381,0.001202480150350424,-0.0037710248539781217,-0.01726319162170942,0.0014847613535803033,-0.016689828937212974,-0.0029357127598781028,0.025281868507397585,0.19854202294754686,0.0808376287779821,-0.02289212037565705,-0.005963353991242836,0.005739582080520385,-0.006257809508556456,-0.08455871965691529,-0.06945907330088548,-0.03859585826002497,-0.04583163513368796,-0.03738124011402695,-0.031118934962193798,-0.07603254061639998,1.0,-0.04296591527431921,-0.10232973699246242,-0.10223969852994448,-0.08803726956929664,-0.047524169526789915,-0.07532608028331776,-0.07431240342159522,0.1351588935512162
jinshan,-0.11898389389162917,-0.03059660239165468,0.046060864548048704,-0.02915364023816181,0.07640133228276659,-0.005434726906728077,0.0715121465255078,0.09435586588703132,0.022330372537903456,0.018199131456583396,-0.039828162518311935,-0.06550455081462637,0.08842893937666016,-0.019449044313977846,0.013313022255022311,-0.013173873435744497,0.048280269978452084,0.017437311565306746,-0.003707568975397137,-0.05500508903364494,-0.004541466166807959,-0.0028039050770845733,0.05711849639832923,-0.0047873506321012655,-0.005665534758143723,0.04873620846202372,-0.01879209274755422,-0.004551282231127608,-0.01209418936336491,-0.015639858543049005,-0.012331421911911356,-0.01884407752687917,-0.006857827762681798,-0.011525708294498671,-0.002831370075148567,-0.06413300675117785,0.0635456394069461,-0.0018533927281311946,0.019061244763555356,0.013364436368159252,-0.02053588084863817,-0.016098894855349866,0.0393865729040625,-0.047559578691426685,0.0023477924309018086,-0.001070006547195511,0.04834809185187187,-0.0037075689753971602,-0.002140163829614971,-0.012339310977432794,0.03128542564935021,0.030690715303552153,0.021058366032527753,-0.07442938221309103,-0.07168190380367997,-0.0794178771927006,-0.01428717377776228,-0.0033843729515027426,-0.028314005529148385,0.055214167856364064,-0.047989477740347945,-0.03941999909131127,-0.021904246993735516,-0.026010756110969844,-0.021214916659538126,-0.017660880424050063,-0.043150628702246376,-0.04296591527431921,1.0,-0.058075035377784086,-0.05802393599015919,-0.0499636537244009,-0.026971317504425954,-0.04274969237579232,-0.04217440193396804,-0.20471141082058011
minhang,0.06358408330002678,-0.1058168338115372,0.048030073562947535,-0.047182319791933575,-0.0702860766573195,0.05973090277610042,0.05298098440085259,0.08791084456234222,0.022698004301798594,0.015603949914787644,-0.12162460907229125,-0.1339692668346254,0.10248558122191981,0.007590869487629362,-0.005394091268610212,0.009029944762419907,0.11499861267421722,0.03528386623914553,-0.008830128619663416,-0.09983253457405301,-0.010816179183953934,-0.03720044680770653,0.11855848704431791,-0.011401789719732294,-0.009527289753357843,0.09922038845666135,-0.04950832167854085,-0.027640234751937533,-0.025070963372809566,-0.03242728161318608,-0.022044722687066715,-0.02879250059835284,-0.01305443791926433,-0.021120045259779428,0.009112950462068161,0.0454460095945973,-0.030836541284732066,-0.004414131275978285,-0.02338019882454294,0.00876640047293733,0.01512705333432921,-0.011576480320867564,-0.02673525044995265,-0.11275463243239214,-0.0024723886893846577,-0.0025483802184978074,0.11370173788499352,0.0032817279922770096,0.005390085631716257,-0.022414543332010404,0.08634361545074676,0.03863820760720998,0.0648823146992913,0.08246853155544309,-0.1707211476007755,-0.17491979592982226,0.011714094389236566,-0.008060389073537889,2.5087369762384132e-05,0.01694635045373822,-0.11429410043338607,-0.09388460861365522,-0.05216823194795498,-0.06194849603032812,-0.050526488920977324,-0.0420620214258195,-0.10276965957709797,-0.10232973699246242,-0.058075035377784086,1.0,-0.1381926597218188,-0.11899589505210137,-0.0642362162878843,-0.10181476990292675,-0.10044462989240215,0.13483075731464972
pudong,0.049688365306086925,-0.03604121235916521,0.0598858771560387,-0.027079471780051628,0.008431371204391122,-0.019634457912031972,0.09086685306441787,0.08236988339062243,0.006742398711276794,0.0189496922490576,-0.07846057478353413,-0.11954305910645002,0.10830190836854188,0.0012528228130593735,-0.017762090216863074,0.001872607884826073,0.12238732212160178,0.0006563845071517877,-0.008822359116602953,-0.07019260653373817,-0.0058580231689648946,-0.00755935532344215,0.06654269245373201,-0.006696845647461087,-0.0015754313090037852,0.07823903350150808,-0.042423091226688074,0.025666607857210453,-0.021307488122675404,-0.018983563842263195,-0.018349356902055466,-0.009280336873464383,-0.009757193017947679,0.04900363729526088,-0.006737396865904025,-0.04094036177544056,0.030908512590241844,-0.004410247345411112,0.047428368813403024,-0.018507821331954066,0.005281193775651865,-0.018573131134864584,-0.050508973320113115,-0.11317056686859243,-0.013955276016576168,-0.0025461379354281347,0.11409540463100791,-0.0027623930812402616,-0.005092634553401665,0.03548465803510237,0.03868735630047697,0.04039341475690222,0.07116948585739866,-0.05567096429140117,0.014513104622024089,0.017431466953621022,0.006267632784451428,-0.008053296853223382,-0.0005666496665209026,0.024817682421605865,-0.11419353469970703,-0.09380200089802967,-0.052122329871638874,-0.06189398844043582,-0.050482031390717635,-0.042025011658660606,-0.10267923403303172,-0.10223969852994448,-0.05802393599015919,-0.1381926597218188,1.0,-0.11889119227702027,-0.06417969576586949,-0.10172518455253882,-0.10035625010848533,0.07097276627637202
putuo,0.01061814324518619,0.04020509416201269,-0.048886537661790845,-0.03413047419400793,-0.022931170981691302,0.04320506286896636,-0.07276853791749359,-0.07847112059306607,-0.015871815824542595,-0.012537996035454758,0.056125166833290246,0.043733045243654026,-0.08021593222897952,-0.009561479450506496,0.028520336470927804,-0.017101153958376827,-0.011810962234117262,0.020381930569732507,-0.007596818251161295,0.026150196141696214,-0.009305475715213783,0.043469041057679805,-0.03150852361970887,-0.009809293609368417,-0.011608695115010037,-0.045893053916871394,0.03198157504307744,0.005572708175473776,0.034050011480302574,0.019251628384334078,0.01183401662283839,0.034452062651182065,0.011781372958673042,-0.024810148276329075,-0.005801484478215699,0.054818657402330405,-0.04749401800161075,0.023464011019223286,-0.030986758706012512,0.04212354567662873,-0.025290583573288068,0.006656046502467682,0.06281966276881469,0.03429733831358118,0.00954917038128739,-0.0021924461339862668,-0.02920087138114606,-0.0075968182511613755,-0.004385201124829427,-0.023559247188723726,-0.002689769305131146,-0.025088675769351483,-0.006016436633011143,-0.01923272787717386,0.04553859043472439,0.26242206302947263,-0.010227761756439137,0.0005325399571411019,0.0007652918940085335,0.0005075358801343726,-0.09833056182657411,-0.08077167830048412,-0.04488185774672765,-0.05329610536218115,-0.04346941814043606,-0.03618718886346,-0.08841574785245822,-0.08803726956929664,-0.0499636537244009,-0.11899589505210137,-0.11889119227702027,1.0,-0.055264298098066184,-0.08759422830081265,-0.08641545672375826,0.028836530947980336
qingpu,-0.048606457405306926,0.0663586417586711,0.04699160064745428,0.12016622939316418,0.0014036824097221363,-0.1035384178430333,0.04342900243035503,0.052180489096219,0.021275029991388254,0.03977619153823331,0.06528509916199181,0.014592869257241242,0.0491093298332506,0.012079445154481517,-0.04104692853445893,-0.01135236434876919,-0.03709111001858372,-0.010059311419349296,0.05488422160422644,-0.017716662247307263,0.0238774954748723,0.04862497655566592,-0.032023412689540114,0.0038444134018919157,0.009185148583738182,0.012267193644797038,-0.006891450126347688,-0.016595702248012052,-0.0061050328143310685,-0.02261179382642348,-0.006505652121409937,-0.01709190704236512,-0.0011988112536176283,-0.016439203354929002,-0.0031317501462575577,-0.10107530176120869,0.09259665222489892,-0.002050019175643449,0.05550893749181871,-0.05813075293782078,0.021998878646722606,-0.01780682672334227,-0.08041086598699937,0.041807857172340396,-0.006486843298062588,-0.001183523549283916,-0.05627721809250931,0.007696120325667609,0.018061994953033896,0.10137837738121203,-0.10651536458429534,-0.015980461241517592,-0.025266612910480383,-0.08088410417713963,-0.0792866374804136,-0.08784332034047335,0.0061599182775045344,-0.0037434211016384505,-0.016954745577263508,-0.015876160070113585,-0.053080681770034055,-0.04360206707108361,-0.024228068710761275,-0.028770237409013136,-0.023465607316579533,-0.01953452335196916,-0.04772847920357924,-0.047524169526789915,-0.026971317504425954,-0.0642362162878843,-0.06417969576586949,-0.055264298098066184,1.0,-0.0472850075394426,-0.04664868453061478,-0.059687090024055194
songjiang,-0.04163821466754252,0.053354794192293206,0.09955193806707928,0.1773478364944656,-0.021324560441037557,-0.07081737344099989,0.09508365772880255,0.11940714556399014,0.01519028264079055,0.06900503774981147,0.03410162379397493,0.0187208032842562,0.0968549022726987,0.015904158808812862,-0.06822112243480212,0.017949205468476448,-0.03340142517634962,0.0031127612743903762,0.02457582267922984,-0.008688638613309839,-0.007961912201819544,-0.018465634343961052,0.0010529680075034662,0.08790989540272037,0.035858345096111716,0.01965036821647228,-0.0067468864988080215,0.007168589690201024,-0.009230198648395752,-0.02053892873144072,-0.014571776437725597,-0.02601064221502518,-0.007816983305570045,-0.030135825410548354,-0.004963841878632092,-0.16938054885345571,0.17449765201900716,-0.003249292108509386,0.01785189434413426,-0.06510183394379027,0.05247562431382478,-0.02822392211604043,-0.05715370102388055,-3.745257892023899e-05,-0.010281683697381135,-0.0018758915890219547,-0.014618094329316468,-0.006499957850627454,-0.003752047440855647,0.022269518632993646,-0.01732030460425392,0.010170852210692905,-0.010751473912681107,-0.13048653995210174,-0.1256697735007731,-0.1392321647323,0.013323365141902495,-0.005933343838388068,-0.006487425901813889,-0.022531577194116217,-0.08413318394230908,-0.06910952547763423,-0.03840162736116363,-0.04560099070473586,-0.03719312169419627,-0.030962331145572335,-0.07564991228858496,-0.07532608028331776,-0.04274969237579232,-0.10181476990292675,-0.10172518455253882,-0.08759422830081265,-0.0472850075394426,1.0,-0.07393843156130192,-0.04013740468863213
xuhui,0.05459852178293713,-0.030610661426218183,-0.09656065691247462,-0.08706395689313777,-0.0052141216185496815,0.04013718216883823,-0.10049579534981291,-0.13843123557975046,-0.020166041201633258,-0.0767433449285674,-0.0037627456757227612,-0.006516782887108899,-0.07823524269889323,0.006760595462511554,0.007596350550361737,-0.03399917112572175,0.010203779297086673,-0.009302579702071987,-0.006412486727072764,0.029665684226130282,-0.001436002384145509,0.0074503530883232435,-0.026188912110478756,-0.008280040800294044,-0.009798918558076106,-0.019335656483705565,0.013689437483590609,-0.04931675776148838,-0.006381460201960526,0.034951657235397816,-0.007068051021081024,0.01386948919914185,-0.007605764315720562,0.02343292781274049,-0.004897042549121063,0.1341884721131829,-0.13359980249956394,-0.003205565789351595,-0.040372167803272525,0.040921574947983506,-0.014262664686329632,0.03432216865085074,0.02481024234395078,-0.030727681069488425,0.01472346035988901,-0.0018506473722547873,0.03165597744098683,0.0014477546863666355,-0.0037015554510883087,-0.0307731880466001,-0.01219660858100618,-0.017829018273769034,0.01059295511161073,-0.019719292046690515,0.101823251437753,0.17837868455093178,0.0032115160300417254,-0.0058534977433968,0.006911424022753995,-0.04900668817138607,-0.08300098827323163,-0.06817950593277271,-0.037884849626784255,-0.04498732981895575,-0.03669260704196914,-0.030545665383206813,-0.07463187756024335,-0.07431240342159522,-0.04217440193396804,-0.10044462989240215,-0.10035625010848533,-0.08641545672375826,-0.04664868453061478,-0.07393843156130192,1.0,0.10707740789315075
log_price,0.8643414193801098,0.24612294061309214,0.5935422772928277,0.19067765445095647,-0.025893060689305133,0.16003614209083203,0.5132546836815679,0.4156683243559683,0.08669832030688154,0.4711739274986001,-0.004300845793755302,-0.31798267939504093,0.3710405907175964,-0.042104160981392066,-0.09566393527910375,0.21546881186113098,0.048890429493151,0.05979149378740667,0.03707598951133495,-0.03301845749879479,-0.02111081206073166,0.03734000300522018,0.014382052767485281,0.09437629974031232,0.05373996896839721,0.12896656798551204,-0.0011930986554097268,0.04471465829874445,-0.0012226469468590243,0.044156194125741656,-0.014652886841409923,0.04720922102801203,0.035723760191978274,-0.0070749461424380435,-0.013985706367401984,-0.20194746132950867,0.21475392403178034,-0.016401355743726673,-0.1009396964953775,-0.07749498399202036,0.16835582010647016,-0.021711598862934917,0.08907285406639347,-0.2987489656977255,0.0029486658205977955,0.024122285116193805,0.26137551632613354,-0.0015573853002383677,0.003273015609906482,-0.08684080926871572,0.13662686576232513,0.0775674625035166,0.16973276989000485,0.06711001614857405,0.25592585495195663,0.13637722987834186,0.0007776105557265197,-0.033190982058274934,0.09131035908916675,-0.03291062508736211,-0.0626370079812618,0.07764013053885917,-0.20338170501220643,-0.1785143497149896,0.03120230248183679,0.11152566371371953,-0.2374912040746995,0.1351588935512162,-0.20471141082058011,0.13483075731464972,0.07097276627637202,0.028836530947980336,-0.059687090024055194,-0.04013740468863213,0.10707740789315075,1.0
